Emp_Id;satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;left;promotion_last_5years;Department;salary
IND13842;0,86;0,93;5;223;5;0;1;0;RandD;medium
IND21827;0,77;1,00;4;255;5;0;1;0;RandD;medium
IND33940;0,41;0,48;2;136;3;0;1;0;marketing;medium
IND35104;0,40;0,48;2;137;3;0;1;0;sales;medium
IND12113;0,43;0,49;2;135;3;0;1;0;accounting;medium
IND19427;0,43;0,50;2;137;3;0;1;0;support;medium
IND37240;0,80;0,53;3;255;5;0;1;0;technical;high
IND42009;0,80;0,85;4;273;5;0;1;0;management;low
IND05309;0,82;0,98;5;234;5;0;1;0;marketing;medium
IND25359;0,37;0,54;2;152;3;0;1;0;marketing;medium
IND06000;0,37;0,48;2;134;3;0;1;0;marketing;medium
IND24351;0,09;0,95;6;292;4;0;1;0;sales;medium
IND07890;0,90;0,92;5;245;5;0;1;0;sales;low
IND08028;0,41;0,52;2;159;3;0;1;0;sales;low
IND24567;0,10;0,85;6;260;4;0;1;0;sales;low
IND43807;0,44;0,53;2;149;3;0;1;0;sales;low
IND17425;0,89;0,85;5;266;5;0;1;0;sales;low
IND19288;0,42;0,56;2;149;3;0;1;0;sales;low
IND17008;0,87;1,00;5;242;5;0;1;0;sales;low
IND15254;0,45;0,57;2;134;3;0;1;0;sales;low
IND10863;0,11;0,87;5;271;4;0;1;0;sales;low
IND22262;0,09;0,79;6;275;4;0;1;0;sales;low
IND34043;0,76;0,83;5;227;5;0;1;0;sales;low
IND31522;0,11;0,96;7;277;5;0;1;0;sales;low
IND24223;0,37;0,49;2;151;3;0;1;0;sales;low
IND36904;0,10;0,79;6;274;4;0;1;0;sales;low
IND10536;0,77;0,87;4;242;6;0;1;0;sales;low
IND25101;0,42;0,54;2;143;3;1;1;0;sales;low
IND17067;0,38;0,52;2;145;3;0;1;0;sales;low
IND22772;0,32;0,95;5;172;2;0;1;0;sales;low
IND23388;0,38;0,49;2;135;3;0;1;0;accounting;low
IND37431;0,19;1,00;4;192;4;0;1;0;accounting;low
IND38560;0,10;0,83;7;276;4;0;1;0;accounting;low
IND13288;0,76;0,88;4;206;4;0;1;0;hr;medium
IND32351;0,53;0,56;4;281;6;0;1;0;hr;medium
IND26529;0,39;0,51;2;151;3;0;1;0;hr;medium
IND01418;0,11;0,83;6;244;4;0;1;0;hr;medium
IND04738;0,10;0,94;6;309;4;0;1;0;technical;medium
IND40609;0,84;1,00;5;218;5;0;1;0;technical;medium
IND27440;0,82;0,99;4;263;6;0;1;0;technical;medium
IND05665;0,10;0,82;6;244;4;0;1;0;technical;medium
IND44483;0,59;0,49;7;263;4;0;1;0;technical;medium
IND01324;0,44;0,48;2;143;3;0;1;0;technical;medium
IND02691;0,89;0,95;2;181;5;0;1;0;technical;medium
IND30703;0,91;0,84;5;265;5;0;1;0;technical;medium
IND09106;0,66;0,57;5;161;5;0;1;0;technical;high
IND05801;0,11;0,87;7;282;5;0;1;0;technical;low
IND14500;0,43;0,51;2;155;3;0;1;0;technical;medium
IND33314;0,78;0,83;4;217;6;0;1;0;support;medium
IND34692;0,11;0,97;6;289;5;0;1;0;support;medium
IND35202;0,83;0,98;4;259;5;0;1;0;support;medium
IND18498;0,39;0,54;2;158;3;0;1;0;support;low
IND37090;0,38;0,55;2;158;3;0;1;0;support;low
IND02881;0,37;0,57;2;155;3;0;1;0;support;low
IND08688;0,44;0,48;2;146;3;0;1;0;support;low
IND18973;0,53;0,85;2;164;5;0;1;0;support;low
IND37820;0,09;0,96;6;259;4;0;1;0;support;low
IND40754;0,11;0,89;6;293;4;0;1;0;support;low
IND36953;0,83;0,96;5;275;5;0;1;0;support;low
IND02938;0,88;1,00;5;219;6;1;1;0;technical;low
IND27246;0,10;0,89;6;247;4;0;1;0;technical;low
IND06039;0,09;0,86;7;309;4;0;1;0;technical;low
IND19162;0,44;0,54;2;151;3;0;1;0;management;low
IND20583;0,39;0,51;2;129;3;0;1;0;IT;low
IND03238;0,87;0,94;4;274;5;0;1;0;IT;low
IND07968;0,74;0,99;4;233;5;0;1;0;IT;low
IND22029;0,10;0,95;7;289;4;0;1;0;IT;low
IND05649;0,74;0,82;4;239;6;0;1;0;IT;low
IND11090;0,75;0,99;5;221;5;0;1;0;product_mng;low
IND23958;0,41;0,56;2;150;3;0;1;0;product_mng;low
IND27981;0,41;0,45;2;144;3;1;1;0;product_mng;low
IND28838;0,09;0,90;7;289;4;0;1;0;product_mng;low
IND20591;0,09;0,80;6;301;5;0;1;0;IT;medium
IND06641;0,39;0,57;2;145;3;0;1;0;accounting;medium
IND30303;0,40;0,56;2;137;3;0;1;0;accounting;medium
IND12568;0,37;0,54;2;131;3;1;1;0;hr;medium
IND09205;0,10;0,84;6;246;4;0;1;0;hr;medium
IND12188;0,43;0,51;2;136;3;0;1;0;hr;medium
IND12244;0,75;0,85;5;240;6;1;1;0;marketing;medium
IND26251;0,37;0,56;2;156;3;0;1;0;sales;medium
IND15398;0,11;0,85;6;305;4;0;1;0;accounting;medium
IND05168;0,45;0,45;2;154;3;1;1;0;support;medium
IND21695;0,87;1,00;5;261;5;1;1;0;technical;medium
IND30407;0,11;0,94;7;244;4;0;1;0;management;medium
IND08180;0,45;0,54;2;129;3;0;1;0;marketing;high
IND34994;0,81;0,87;4;254;5;0;1;0;marketing;low
IND06513;0,77;0,91;5;236;5;0;1;0;marketing;medium
IND13049;0,89;0,92;5;237;5;0;1;0;sales;medium
IND24284;0,43;0,49;2;135;3;0;1;0;sales;medium
IND40912;0,78;1,00;5;236;5;0;1;0;sales;medium
IND41986;0,37;0,47;2;149;3;0;1;0;sales;low
IND16256;0,37;0,50;2;141;3;0;1;0;sales;low
IND01894;0,85;0,82;4;270;5;0;1;0;sales;low
IND22318;0,41;0,47;2;138;3;0;1;0;sales;low
IND24444;0,11;0,96;6;298;4;0;1;0;sales;low
IND19246;0,75;0,99;5;254;5;0;1;0;sales;low
IND43133;0,82;0,85;5;248;5;0;1;0;sales;low
IND16492;0,79;1,00;5;257;6;0;1;0;sales;low
IND13801;0,43;0,53;2;150;3;0;1;0;sales;low
IND22374;0,10;0,90;7;281;4;0;1;0;sales;low
IND23319;0,46;0,48;2;141;3;1;1;0;sales;low
IND07666;0,43;0,57;2;157;3;0;1;0;sales;low
IND05958;0,43;0,55;2;136;3;0;1;0;sales;low
IND42430;0,11;0,80;7;296;4;0;1;0;sales;low
IND11284;0,09;0,86;6;279;4;0;1;0;sales;low
IND32630;0,37;0,53;2;131;3;0;1;0;sales;low
IND18923;0,40;0,57;2;160;3;0;1;0;accounting;low
IND38865;0,10;0,77;7;291;4;0;1;0;accounting;low
IND07753;0,41;0,53;2;157;3;0;1;0;accounting;low
IND37573;0,79;0,58;3;294;4;0;1;0;hr;low
IND22209;0,11;0,79;7;310;4;0;1;0;hr;low
IND34918;0,10;0,97;6;282;4;0;1;0;hr;medium
IND41921;0,44;0,51;2;134;3;0;1;0;hr;medium
IND32081;0,25;0,46;4;214;4;0;1;0;technical;medium
IND03208;0,44;0,52;2;137;3;0;1;0;technical;medium
IND16461;0,73;1,00;4;252;5;0;1;0;technical;medium
IND25142;0,75;0,97;5;243;6;0;1;0;technical;medium
IND20951;0,36;0,47;2;148;3;0;1;0;technical;medium
IND35726;0,37;0,49;2;151;3;0;1;0;technical;medium
IND21419;0,39;0,49;2;129;3;0;1;0;technical;medium
IND38340;0,48;0,78;2;198;2;0;1;0;technical;medium
IND19201;0,57;0,72;4;275;6;0;1;0;technical;medium
IND10739;0,90;0,96;5;243;5;0;1;0;technical;medium
IND16087;0,39;0,55;2;159;3;0;1;0;technical;high
IND27416;0,44;0,51;2;145;3;0;1;0;support;low
IND42741;0,81;0,88;5;242;5;0;1;0;support;medium
IND13319;0,74;0,87;5;242;5;0;1;0;support;medium
IND35549;0,44;0,56;2;145;3;0;1;0;support;medium
IND03706;0,41;0,56;2;154;3;0;1;1;support;medium
IND07325;0,40;0,51;2;139;3;0;1;0;support;low
IND24154;0,46;0,57;2;152;3;0;1;0;support;low
IND24839;0,80;0,83;2;211;3;0;1;0;support;low
IND02151;0,87;0,90;5;258;5;0;1;0;support;low
IND33393;0,39;0,54;2;155;3;0;1;0;support;low
IND19940;0,38;0,55;2;148;3;0;1;0;support;low
IND20079;0,66;0,67;2;255;3;0;1;0;technical;low
IND28297;0,10;0,80;6;264;4;0;1;0;technical;low
IND27128;0,37;0,54;2;132;3;0;1;0;technical;low
IND31349;0,10;0,77;6;255;4;0;1;0;management;low
IND30700;0,09;0,87;5;263;4;0;1;0;IT;low
IND16587;0,86;0,84;5;222;5;0;1;0;IT;low
IND17677;0,11;0,90;6;263;4;0;1;0;IT;low
IND43324;0,37;0,46;2;157;3;0;1;0;IT;low
IND05241;0,11;0,92;7;307;4;0;1;0;IT;low
IND11317;0,77;0,98;5;259;6;0;1;0;product_mng;low
IND14551;0,84;0,94;5;222;6;0;1;0;product_mng;low
IND21230;0,10;0,84;7;250;4;0;1;0;product_mng;low
IND17743;0,83;0,90;5;245;5;0;1;0;product_mng;low
IND32407;0,11;0,79;6;292;4;0;1;0;IT;low
IND32944;0,86;0,92;5;252;5;0;1;0;RandD;low
IND12205;0,38;0,56;2;161;3;0;1;0;RandD;medium
IND10813;0,11;0,88;5;250;4;0;1;0;RandD;medium
IND03680;0,45;0,49;2;134;3;0;1;0;RandD;medium
IND20607;0,10;0,85;7;279;4;0;1;0;RandD;medium
IND42900;0,09;0,95;7;256;4;0;1;0;marketing;medium
IND02098;0,39;0,53;2;127;3;0;1;0;sales;medium
IND14635;0,37;0,47;2;138;3;1;1;0;accounting;medium
IND37664;0,81;0,97;5;243;5;0;1;0;support;medium
IND40998;0,09;0,90;7;296;4;0;1;0;technical;medium
IND04086;0,10;0,88;7;267;4;0;1;0;management;medium
IND04143;0,39;0,49;2;144;3;0;1;0;marketing;medium
IND10847;0,83;0,95;4;251;5;0;1;0;marketing;medium
IND29768;0,45;0,57;2;148;3;0;1;0;marketing;high
IND31261;0,43;0,51;2;141;3;0;1;0;sales;low
IND08542;0,80;0,75;3;268;2;0;1;0;sales;medium
IND21159;0,10;0,86;6;247;4;0;1;0;sales;medium
IND31162;0,10;0,55;2;247;4;0;1;0;sales;medium
IND31717;0,36;0,52;2;146;3;0;1;0;sales;medium
IND38105;0,38;0,50;2;140;3;0;1;0;sales;low
IND23662;0,78;0,98;5;263;6;0;1;0;sales;low
IND34816;0,44;0,49;2;145;3;0;1;0;sales;low
IND40837;0,41;0,46;2;156;3;1;1;0;sales;low
IND12932;0,72;0,85;5;244;6;0;1;0;sales;low
IND27664;0,46;0,54;2;144;3;0;1;0;sales;low
IND36381;0,10;0,90;7;286;4;0;1;0;sales;low
IND02182;0,34;0,67;4;141;2;0;1;0;sales;low
IND20126;0,11;0,89;6;260;5;0;1;0;sales;low
IND26713;0,38;0,56;2;154;3;0;1;0;sales;low
IND20093;0,82;0,92;5;225;5;0;1;0;sales;low
IND08930;0,39;0,57;2;127;3;0;1;0;sales;low
IND04848;0,44;0,53;2;140;3;0;1;0;sales;low
IND08979;0,43;0,52;2;147;3;0;1;0;sales;low
IND21075;0,84;0,83;4;227;5;0;1;0;accounting;low
IND34888;0,43;0,48;2;153;3;0;1;0;accounting;low
IND41175;0,37;0,52;2;128;3;0;1;0;accounting;low
IND26403;0,74;0,97;4;228;5;0;1;0;hr;low
IND32796;0,73;0,97;5;235;5;0;1;0;hr;low
IND10497;0,37;0,47;2;148;3;0;1;0;hr;low
IND20374;0,58;0,62;4;238;3;0;1;0;hr;low
IND07668;0,40;0,54;2;141;3;0;1;0;technical;medium
IND17972;0,51;0,83;5;249;4;0;1;0;technical;medium
IND0921;0,46;0,50;2;151;3;0;1;0;technical;medium
IND43921;0,45;0,54;2;129;3;0;1;0;technical;medium
IND09833;0,46;0,50;2;156;3;0;1;0;technical;medium
IND22192;0,39;0,45;2;134;3;0;1;0;technical;medium
IND32249;0,09;0,88;6;269;4;0;1;0;technical;medium
IND34388;0,09;0,77;6;290;4;0;1;0;technical;medium
IND01733;0,37;0,51;2;132;3;0;1;0;technical;medium
IND03272;0,10;0,89;7;308;4;0;1;0;technical;medium
IND04269;0,77;1,00;4;232;5;0;1;0;technical;medium
IND02615;0,79;0,86;5;235;5;0;1;0;support;medium
IND43208;0,43;0,55;2;130;3;0;1;0;support;high
IND35622;0,38;0,53;2;146;3;0;1;0;support;low
IND41956;0,77;0,91;5;221;6;0;1;0;support;medium
IND18926;0,44;0,50;2;130;3;0;1;0;support;medium
IND13053;0,39;0,46;2;136;3;0;1;0;support;medium
IND13181;0,78;0,89;5;274;6;0;1;0;support;medium
IND37399;0,10;0,79;6;256;5;0;1;0;support;low
IND24064;0,10;0,77;5;276;4;0;1;0;support;low
IND40964;0,75;0,85;5;267;5;0;1;0;support;low
IND42333;0,46;0,62;6;213;3;0;1;0;support;low
IND30739;0,91;0,97;4;274;6;0;1;0;technical;low
IND32985;0,10;0,92;6;258;4;0;1;0;technical;low
IND04681;0,72;0,60;3;153;5;0;1;0;technical;low
IND20017;0,11;0,95;6;245;4;0;1;0;management;low
IND44990;0,11;0,94;6;264;4;0;1;0;IT;low
IND18895;0,46;0,57;2;154;3;0;1;0;IT;low
IND02028;0,37;0,46;2;149;3;0;1;0;IT;low
IND19751;0,46;0,50;2;157;3;0;1;0;IT;low
IND35591;0,43;0,57;2;127;3;0;1;0;IT;low
IND19736;0,11;0,82;6;270;4;0;1;0;product_mng;low
IND20998;0,73;0,89;5;236;6;0;1;0;product_mng;low
IND25336;0,43;0,47;2;158;3;0;1;0;product_mng;low
IND03883;0,86;1,00;5;229;5;0;1;0;product_mng;low
IND19525;0,10;0,83;6;269;4;0;1;0;IT;low
IND23659;0,40;0,49;2;128;3;0;1;0;sales;low
IND30109;0,11;0,87;7;278;4;0;1;0;sales;low
IND32952;0,86;0,98;3;158;5;0;1;0;sales;low
IND38166;0,42;1,00;3;202;3;0;1;0;sales;medium
IND42564;0,79;0,84;4;240;5;0;1;0;sales;medium
IND02877;0,10;0,96;7;255;4;0;1;0;marketing;medium
IND04457;0,09;0,92;7;254;4;0;1;0;sales;medium
IND06989;0,09;0,82;6;257;4;0;1;0;accounting;medium
IND01598;0,87;1,00;4;228;5;0;1;0;support;medium
IND13179;0,36;0,49;2;145;3;0;1;0;technical;medium
IND32075;0,42;0,75;3;218;4;0;1;0;management;medium
IND35219;0,84;0,86;5;268;5;0;1;0;marketing;medium
IND15759;0,10;0,83;6;278;4;0;1;0;marketing;medium
IND37483;0,78;0,71;3;249;5;0;1;0;marketing;medium
IND25668;0,35;0,99;3;236;4;0;1;0;sales;medium
IND44321;0,10;0,81;7;291;4;0;1;0;sales;high
IND10444;0,11;0,80;6;306;4;0;1;0;sales;low
IND20564;0,43;0,48;2;135;3;0;1;0;sales;medium
IND01572;0,38;0,45;2;156;3;0;1;0;sales;medium
IND34273;0,46;0,54;2;143;3;0;1;0;sales;medium
IND38832;0,89;0,82;4;243;5;0;1;0;sales;medium
IND20145;0,45;0,50;2;147;3;0;1;0;sales;low
IND03101;0,44;0,53;2;159;3;0;1;0;sales;low
IND10512;0,74;0,54;5;216;3;0;1;0;sales;low
IND41127;0,45;0,54;2;152;3;0;1;0;sales;low
IND07192;0,79;0,93;4;226;5;0;1;0;sales;low
IND07581;0,79;0,91;5;271;5;0;1;0;sales;low
IND08629;0,11;0,87;6;255;4;0;1;0;sales;low
IND16656;0,42;0,48;2;140;3;0;1;0;sales;low
IND0604;0,64;0,90;6;252;2;0;1;0;sales;low
IND0957;0,40;0,55;2;159;3;0;1;0;sales;low
IND11630;0,84;0,98;5;270;5;0;1;0;sales;low
IND02115;0,73;0,92;5;232;5;0;1;0;sales;low
IND34984;0,40;0,51;2;144;3;0;1;0;accounting;low
IND36130;0,36;0,45;2;127;3;0;1;0;accounting;low
IND41547;0,43;0,47;2;131;3;0;1;0;accounting;low
IND29216;0,11;0,78;6;243;4;0;1;0;hr;low
IND14399;0,91;1,00;5;244;6;0;1;0;hr;low
IND43458;0,80;1,00;5;260;5;0;1;0;hr;low
IND11429;0,42;0,49;2;139;3;0;1;0;hr;low
IND37273;0,31;0,87;4;184;3;0;1;0;technical;low
IND39614;0,44;0,47;2;130;3;0;1;0;technical;low
IND07631;0,38;0,54;2;135;3;0;1;0;technical;medium
IND36146;0,45;0,56;2;146;3;0;1;0;technical;medium
IND12275;0,43;0,46;2;149;3;0;1;0;technical;medium
IND25137;0,45;0,46;2;153;3;1;1;0;technical;medium
IND25767;0,43;0,57;2;160;3;0;1;0;technical;medium
IND28222;0,43;0,49;2;160;3;0;1;0;technical;medium
IND12606;0,09;0,83;6;282;4;0;1;0;technical;medium
IND0353;0,43;0,47;2;128;3;0;1;0;technical;medium
IND09781;0,79;0,94;4;232;5;0;1;0;technical;medium
IND04581;0,85;0,58;3;226;2;0;1;0;support;medium
IND30217;0,38;0,45;2;129;3;0;1;0;support;medium
IND27831;0,11;0,92;7;255;4;0;1;0;support;medium
IND02428;0,83;0,99;5;258;5;0;1;0;support;high
IND11084;0,81;0,91;4;229;5;0;1;0;support;low
IND29035;0,42;0,56;2;143;3;0;1;0;support;medium
IND43286;0,11;0,87;6;257;4;0;1;0;support;medium
IND13466;0,11;0,85;7;275;4;0;1;0;support;medium
IND37486;0,10;0,89;7;291;4;0;1;0;support;medium
IND11298;0,50;0,54;5;153;4;0;1;0;support;low
IND29621;0,44;0,49;2;154;3;0;1;0;support;low
IND27738;0,11;0,90;6;301;4;0;1;0;technical;low
IND36534;0,39;0,52;2;134;3;0;1;0;technical;low
IND40501;0,11;0,78;6;245;4;0;1;0;technical;low
IND25745;0,36;0,50;2;132;3;0;1;0;management;low
IND31873;0,43;0,51;2;130;3;0;1;0;IT;low
IND23980;0,40;0,50;2;127;3;0;1;0;IT;low
IND31948;0,86;0,84;4;246;6;0;1;0;IT;low
IND01852;0,38;0,49;2;145;3;0;1;0;IT;low
IND03304;0,46;0,45;2;138;3;0;1;1;IT;low
IND15035;0,37;0,57;2;129;3;0;1;0;product_mng;low
IND30146;0,43;0,52;2;150;3;0;1;0;product_mng;low
IND10466;0,66;0,93;5;253;5;0;1;0;product_mng;low
IND18113;0,37;0,48;2;160;3;0;1;0;product_mng;low
IND25911;0,77;0,92;5;235;5;0;1;0;IT;low
IND31320;0,38;0,55;2;151;3;0;1;0;sales;low
IND33674;0,39;0,54;2;127;3;0;1;0;sales;low
IND37293;0,41;0,55;2;151;3;0;1;0;sales;low
IND39444;0,10;0,90;7;290;4;0;1;0;sales;low
IND04627;0,09;0,93;6;249;4;0;1;0;sales;low
IND06005;0,41;0,47;2;131;3;0;1;0;marketing;medium
IND08463;0,39;0,46;2;159;3;0;1;0;sales;medium
IND34567;0,83;0,99;4;223;5;0;1;0;accounting;medium
IND34163;0,09;0,87;3;214;2;0;1;0;support;medium
IND10935;0,75;0,81;5;227;5;0;1;0;technical;medium
IND25124;0,44;0,54;2;127;3;0;1;0;management;medium
IND37120;0,10;0,84;6;293;5;0;1;0;marketing;medium
IND25468;0,42;0,46;2;141;3;0;1;0;marketing;medium
IND35108;0,10;0,83;6;300;4;0;1;0;marketing;medium
IND18111;0,10;0,86;6;309;4;0;1;0;sales;medium
IND25003;0,31;0,77;4;149;3;0;1;0;sales;medium
IND43867;0,42;0,54;2;159;3;0;1;0;sales;medium
IND01688;0,38;0,50;2;152;3;0;1;0;sales;high
IND19136;0,39;0,57;2;158;3;0;1;0;sales;low
IND22254;0,10;0,97;6;254;5;0;1;0;sales;medium
IND40649;0,11;0,93;6;294;4;0;1;0;sales;medium
IND06410;0,10;0,92;7;269;4;0;1;0;sales;medium
IND16985;0,11;0,90;7;247;4;0;1;0;sales;medium
IND13574;0,44;0,65;3;271;4;0;1;0;sales;low
IND0686;0,91;0,96;4;232;5;0;1;0;sales;low
IND10631;0,72;1,00;4;245;5;0;1;0;sales;low
IND20355;0,36;0,46;2;132;3;0;1;0;sales;low
IND25072;0,44;0,57;2;131;3;0;1;0;sales;low
IND41459;0,85;0,99;5;248;5;0;1;0;sales;low
IND43008;0,78;0,93;5;225;5;0;1;0;sales;low
IND44648;0,39;0,46;2;156;3;0;1;0;sales;low
IND32574;0,78;0,81;3;222;2;0;1;0;sales;low
IND31258;0,10;0,92;6;243;4;1;1;0;sales;low
IND12083;0,23;0,99;4;204;4;1;1;0;accounting;low
IND29034;0,11;0,87;6;301;4;0;1;0;accounting;low
IND03992;0,90;0,83;5;259;5;0;1;0;accounting;low
IND12875;0,91;0,89;4;247;5;0;1;0;hr;low
IND16318;0,11;0,79;7;295;4;0;1;0;hr;low
IND43057;0,43;0,54;2;150;3;0;1;0;hr;low
IND39517;0,45;0,49;2;151;3;0;1;0;hr;low
IND37016;0,11;0,91;5;291;4;0;1;0;technical;low
IND22669;0,11;0,93;6;253;4;1;1;0;technical;low
IND33403;0,43;0,50;2;161;3;0;1;0;technical;low
IND34711;0,91;0,97;4;251;6;0;1;0;technical;low
IND11092;0,43;0,55;2;153;3;0;1;0;technical;medium
IND13836;0,85;0,82;5;264;6;0;1;0;technical;medium
IND38899;0,10;0,77;6;310;4;0;1;0;technical;medium
IND39109;0,81;0,95;5;266;5;0;1;0;technical;medium
IND44881;0,36;0,62;4;237;2;0;1;0;technical;medium
IND03150;0,45;0,54;2;138;3;0;1;0;technical;medium
IND14208;0,86;1,00;5;227;5;0;1;0;technical;medium
IND14375;0,71;1,00;4;300;5;0;1;0;support;medium
IND31920;0,11;0,97;7;310;4;0;1;0;support;medium
IND14570;0,84;0,93;5;236;5;0;1;0;support;medium
IND36834;0,09;0,97;7;288;4;0;1;0;support;medium
IND37752;0,38;0,49;2;127;3;0;1;0;support;medium
IND43001;0,15;0,55;6;139;4;0;1;0;support;high
IND21426;0,10;0,92;7;253;4;1;1;0;support;low
IND43839;0,80;0,97;4;218;5;1;1;0;support;medium
IND21430;0,84;0,97;5;251;5;0;1;0;support;medium
IND27895;0,11;0,87;6;264;4;0;1;0;support;medium
IND41567;0,89;0,79;3;149;2;0;1;0;support;medium
IND44985;0,45;0,51;2;138;3;0;1;0;technical;low
IND02339;0,11;0,93;7;284;4;0;1;0;technical;low
IND37346;0,74;0,93;5;244;5;0;1;0;technical;low
IND08132;0,41;0,50;2;128;3;0;1;0;management;low
IND25946;0,44;0,53;2;154;3;0;1;0;IT;low
IND35226;0,37;0,56;2;138;3;0;1;0;IT;low
IND10965;0,11;0,86;6;308;4;0;1;0;IT;low
IND16617;0,10;0,93;6;269;4;0;1;0;IT;low
IND09568;0,70;0,74;6;136;3;0;1;0;IT;low
IND42330;0,59;1,00;2;160;5;0;1;0;product_mng;low
IND34540;0,38;0,53;2;138;3;0;1;0;product_mng;low
IND37572;0,72;0,95;4;220;5;0;1;0;product_mng;low
IND23292;0,73;1,00;5;274;5;0;1;0;product_mng;low
IND29752;0,39;0,48;2;161;3;0;1;0;IT;low
IND13534;0,89;0,82;5;224;6;0;1;0;RandD;low
IND26013;0,89;1,00;4;260;5;0;1;0;RandD;low
IND28286;0,11;0,78;6;300;4;1;1;0;RandD;low
IND10164;0,43;0,56;2;133;3;0;1;0;RandD;low
IND19787;0,09;0,93;6;308;4;0;1;0;RandD;low
IND21953;0,81;0,90;5;238;6;0;1;0;marketing;low
IND10372;0,37;0,53;2;126;3;0;1;0;sales;low
IND22583;0,36;0,56;2;138;3;0;1;0;accounting;medium
IND25797;0,11;0,85;6;299;4;0;1;0;support;medium
IND17877;0,10;0,85;6;254;4;0;1;0;technical;medium
IND15694;0,66;0,47;7;156;2;0;1;0;management;medium
IND44379;0,39;0,47;2;152;3;0;1;0;marketing;medium
IND19561;0,44;0,51;2;146;3;0;1;0;marketing;medium
IND30210;0,10;0,84;6;253;4;0;1;0;marketing;medium
IND14858;0,79;0,94;5;227;6;0;1;0;sales;medium
IND34869;0,10;0,81;6;301;4;1;1;0;sales;medium
IND38477;0,54;0,94;6;294;3;0;1;0;sales;medium
IND39971;0,37;0,47;2;151;3;0;1;0;sales;medium
IND16346;0,37;0,57;2;128;3;0;1;0;sales;medium
IND21184;0,82;0,89;5;217;5;0;1;0;sales;high
IND38421;0,45;0,52;2;160;3;0;1;0;sales;low
IND23823;0,79;0,90;5;263;5;0;1;0;sales;medium
IND07046;0,42;0,56;2;156;3;0;1;0;sales;medium
IND04570;0,10;0,85;6;273;4;0;1;0;sales;medium
IND24706;0,11;0,78;6;303;4;0;1;0;sales;medium
IND37577;0,74;1,00;4;253;5;0;1;0;sales;low
IND0958;0,10;0,93;6;270;4;0;1;0;sales;low
IND0200;0,79;1,00;4;218;5;0;1;0;sales;low
IND40413;0,43;0,48;2;144;3;0;1;0;sales;low
IND36293;0,41;0,47;2;154;3;0;1;0;sales;low
IND11490;0,39;0,55;2;146;3;0;1;0;sales;low
IND17875;0,10;0,94;6;260;4;0;1;0;sales;low
IND24274;0,82;0,85;5;218;5;0;1;0;sales;low
IND23901;0,41;0,46;2;128;3;0;1;0;accounting;low
IND31913;0,42;0,56;2;128;3;0;1;0;accounting;low
IND29278;0,74;0,88;4;248;6;0;1;0;accounting;low
IND27973;0,38;0,57;2;152;3;1;1;0;hr;low
IND28242;0,39;0,56;2;126;3;0;1;0;hr;low
IND05959;0,87;0,94;4;260;5;0;1;0;hr;low
IND0431;0,10;0,90;5;263;4;0;1;0;hr;low
IND20596;0,78;1,00;5;220;5;0;1;0;technical;low
IND32071;0,14;0,73;7;282;5;0;1;0;technical;low
IND23622;0,11;0,94;6;277;5;0;1;0;technical;low
IND42875;0,91;0,94;5;257;5;0;1;0;technical;low
IND06382;0,49;0,63;6;265;3;0;1;0;technical;low
IND19669;0,38;0,47;2;143;3;0;1;0;technical;low
IND23852;0,82;0,97;5;263;5;0;1;0;technical;medium
IND13076;0,38;0,88;3;154;4;0;1;0;technical;medium
IND03038;0,89;1,00;5;253;5;0;1;0;technical;medium
IND11647;0,11;0,79;6;294;4;0;1;0;technical;medium
IND25490;0,37;0,51;2;128;3;0;1;0;technical;medium
IND27050;0,38;0,50;2;153;3;0;1;0;support;medium
IND03040;0,78;0,87;5;256;5;0;1;0;support;medium
IND05505;0,41;0,51;2;127;3;0;1;0;support;medium
IND19011;0,41;0,51;2;137;3;0;1;0;support;medium
IND22841;0,11;0,83;6;295;4;0;1;0;support;medium
IND41180;0,11;0,79;6;281;4;0;1;0;support;medium
IND42619;0,43;0,57;2;131;3;1;1;0;support;medium
IND22296;0,75;0,86;5;237;5;0;1;0;support;high
IND23494;0,74;0,99;4;276;5;0;1;0;support;low
IND31449;0,85;0,85;5;267;5;0;1;0;support;medium
IND35383;0,73;0,92;5;266;5;0;1;0;support;medium
IND43533;0,10;0,79;6;294;4;0;1;0;technical;medium
IND08254;0,44;0,56;2;134;3;0;1;0;technical;medium
IND12032;0,30;0,56;3;309;4;1;1;0;technical;low
IND40832;0,11;0,77;7;273;4;0;1;0;management;low
IND12485;0,84;0,83;5;238;5;0;1;0;IT;low
IND43086;0,78;0,94;5;271;6;0;1;0;IT;low
IND23889;0,43;0,53;2;145;3;0;1;0;IT;low
IND34318;0,36;0,55;2;152;3;0;1;0;IT;low
IND23584;0,43;0,47;2;128;3;0;1;0;IT;low
IND26381;0,45;0,46;2;142;3;0;1;0;product_mng;low
IND0465;0,76;0,93;5;238;5;0;1;0;product_mng;low
IND15162;0,10;0,78;7;286;4;0;1;0;product_mng;low
IND15440;0,09;0,86;6;291;4;0;1;0;product_mng;low
IND14332;0,92;1,00;5;259;5;0;1;0;IT;low
IND44473;0,92;0,90;5;248;5;0;1;0;sales;low
IND30941;0,79;0,98;4;271;5;0;1;0;sales;low
IND06514;0,43;0,51;2;140;3;0;1;0;sales;low
IND25591;0,80;0,95;4;274;5;0;1;0;sales;low
